Id,Year,Kilometers_Driven,Mileage,Engine,Power,Seats,Price,Fuel_Type_CNG,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_LPG,Fuel_Type_Petrol,Owner_Type_First,Owner_Type_Fourth & Above,Owner_Type_Second,Owner_Type_Third,Mileage_Type_km/kg,Mileage_Type_kmpl,Transmission_Automatic,Transmission_Manual
1812,2016,50867,20.34,1498.0,103.2,5.0,7.95,0,1,0,0,0,1,0,0,0,0,1,0,1
1813,2010,73000,17.0,1197.0,80.0,5.0,2.75,0,0,0,0,1,1,0,0,0,0,1,0,1
1814,2012,98008,22.7,1582.0,126.24,5.0,6.25,0,1,0,0,0,1,0,0,0,0,1,0,1
1815,2015,36000,20.0,1399.0,68.05,5.0,4.95,0,1,0,0,0,1,0,0,0,0,1,0,1
1816,2019,27339,18.6,1197.0,81.83,5.0,6.27,0,0,0,0,1,1,0,0,0,0,1,0,1
1817,2017,25000,23.9,1582.0,126.2,5.0,8.65,0,1,0,0,0,1,0,0,0,0,1,0,1
1818,2014,37000,18.9,1197.0,82.0,5.0,3.5,0,0,0,0,1,1,0,0,0,0,1,0,1
1819,2015,56000,14.16,1968.0,174.3,5.0,35.0,0,1,0,0,0,1,0,0,0,0,1,1,0
1820,2015,27000,17.5,1298.0,85.8,5.0,4.45,0,0,0,0,1,1,0,0,0,0,1,0,1
1821,2012,37000,18.5,1197.0,80.0,5.0,2.65,0,0,0,0,1,1,0,0,0,0,1,0,1
1822,2017,10500,25.32,1198.0,77.0,5.0,4.7,0,1,0,0,0,1,0,0,0,0,1,0,1
1823,2014,49000,18.23,1582.0,126.2,5.0,8.9,0,1,0,0,0,1,0,0,0,0,1,1,0
1824,2017,7000,17.1,1956.0,170.0,5.0,17.45,0,1,0,0,0,1,0,0,0,0,1,0,1
1825,2017,71256,24.3,1248.0,88.5,5.0,9.58,0,1,0,0,0,1,0,0,0,0,1,0,1
1826,2012,83184,14.28,1798.0,138.03,5.0,6.22,0,0,0,0,1,1,0,0,0,0,1,0,1
1827,2013,87284,15.1,2179.0,140.0,7.0,7.8,0,1,0,0,0,1,0,0,0,0,1,0,1
1828,2016,7000,20.68,1995.0,190.0,5.0,27.75,0,1,0,0,0,1,0,0,0,0,1,1,0
1829,2015,29000,22.54,1396.0,88.73,5.0,7.0,0,1,0,0,0,0,0,1,0,0,1,0,1
1830,2017,33552,11.57,2987.0,254.79,5.0,64.87,0,1,0,0,0,1,0,0,0,0,1,1,0
1831,2013,64000,17.3,1998.0,163.7,5.0,6.5,0,1,0,0,0,0,0,1,0,0,1,0,1
1832,2011,82000,18.5,1197.0,80.0,5.0,2.7,0,0,0,0,1,0,0,1,0,0,1,0,1
1833,2012,70000,19.4,1198.0,86.8,5.0,2.5,0,0,0,0,1,0,0,1,0,0,1,0,1
1834,2013,166194,19.3,1461.0,84.8,7.0,3.9,0,1,0,0,0,1,0,0,0,0,1,0,1
1835,2015,58000,16.47,1198.0,73.9,5.0,3.95,0,0,0,0,1,1,0,0,0,0,1,0,1
1836,2010,77000,20.36,1197.0,78.9,5.0,2.1,0,0,0,0,1,0,0,1,0,0,1,0,1
1837,2009,73204,18.1,1991.0,147.9,4.0,3.5,0,1,0,0,0,0,0,0,1,0,1,1,0
1838,2007,70000,19.81,1086.0,68.05,5.0,2.0,0,0,0,0,1,0,0,1,0,0,1,0,1
1839,2014,79870,20.77,1248.0,88.76,7.0,5.35,0,1,0,0,0,1,0,0,0,0,1,0,1
1840,2013,90000,25.8,1498.0,98.6,5.0,3.8,0,1,0,0,0,1,0,0,0,0,1,0,1
1841,2016,17000,15.5,1595.0,122.0,5.0,17.25,0,0,0,0,1,1,0,0,0,0,1,1,0
1842,2018,46493,18.9,1197.0,81.86,5.0,5.53,0,0,0,0,1,1,0,0,0,0,1,0,1
1843,2009,68000,20.36,1197.0,78.9,5.0,1.95,0,0,0,0,1,0,0,0,1,0,1,0,1
1844,2017,2000,28.4,1248.0,74.0,5.0,8.2,0,1,0,0,0,1,0,0,0,0,1,0,1
1845,1999,140000,13.0,1343.0,90.0,5.0,0.9,0,0,0,0,1,1,0,0,0,0,1,0,1
1846,2013,255000,12.99,2494.0,100.6,7.0,6.5,0,1,0,0,0,0,0,0,1,0,1,0,1
1847,2014,45535,23.8,1998.0,112.0,5.0,19.41,0,1,0,0,0,1,0,0,0,0,1,1,0
1848,2016,39228,15.7,1368.0,112.4,5.0,6.58,0,0,0,0,1,1,0,0,0,0,1,0,1
1849,2011,57000,14.49,1399.0,92.7,5.0,2.1,0,0,0,0,1,0,0,1,0,0,1,0,1
1850,2008,85445,19.81,1086.0,68.05,5.0,2.0,0,0,0,0,1,0,0,1,0,0,1,0,1
1851,2015,54000,24.4,1120.0,71.0,5.0,3.7,0,1,0,0,0,1,0,0,0,0,1,0,1
1852,2014,53000,23.1,998.0,67.04,5.0,3.8,0,0,0,0,1,1,0,0,0,0,1,1,0
1853,2014,60000,20.36,1197.0,78.9,5.0,3.25,0,0,0,0,1,1,0,0,0,0,1,0,1
1854,2015,65668,19.87,1461.0,83.8,5.0,5.53,0,1,0,0,0,1,0,0,0,0,1,0,1
1855,2011,100000,22.69,1995.0,190.0,5.0,10.9,0,1,0,0,0,0,0,1,0,0,1,1,0
1856,2018,1800,18.9,1197.0,82.0,5.0,5.1,0,0,0,0,1,1,0,0,0,0,1,0,1
1858,2009,44200,18.0,995.0,62.0,5.0,1.6,0,0,0,0,1,0,0,1,0,0,1,0,1
1859,2018,14000,17.4,1497.0,117.3,5.0,11.25,0,0,0,0,1,1,0,0,0,0,1,0,1
1860,2013,720000,20.54,1598.0,103.6,5.0,5.9,0,1,0,0,0,1,0,0,0,0,1,0,1
1861,2012,73000,11.5,2982.0,169.0,7.0,14.4,0,1,0,0,0,1,0,0,0,0,1,1,0
1862,2011,68000,17.0,1497.0,118.0,5.0,3.6,0,0,0,0,1,1,0,0,0,0,1,0,1
1863,2017,19543,18.12,1995.0,190.0,5.0,40.5,0,1,0,0,0,1,0,0,0,0,1,1,0
1864,2014,38000,14.16,1968.0,174.3,5.0,38.95,0,1,0,0,0,0,0,1,0,0,1,1,0
1865,2014,32805,23.2,1248.0,73.94,5.0,3.6,0,1,0,0,0,1,0,0,0,0,1,0,1
1866,2016,44782,21.21,1498.0,103.2,5.0,7.12,0,1,0,0,0,1,0,0,0,0,1,1,0
1867,2016,55700,26.0,1498.0,98.6,5.0,7.52,0,1,0,0,0,1,0,0,0,0,1,0,1
1868,2012,60000,15.2,1968.0,140.8,5.0,10.35,0,1,0,0,0,0,0,1,0,0,1,1,0
1869,2014,56000,15.0,1598.0,103.52,5.0,7.0,0,0,0,0,1,1,0,0,0,0,1,0,1
1870,2011,60000,11.5,2982.0,171.0,7.0,10.85,0,1,0,0,0,1,0,0,0,0,1,0,1
1871,2010,78563,16.52,1991.0,123.7,5.0,2.35,0,1,0,0,0,1,0,0,0,0,1,0,1
1872,2014,34669,15.1,1196.0,73.0,7.0,2.9,0,0,0,0,1,1,0,0,0,0,1,0,1
1873,2017,17000,20.73,1373.0,91.1,5.0,7.65,0,0,0,0,1,1,0,0,0,0,1,0,1
1874,2016,66000,28.09,1248.0,88.5,5.0,6.4,0,1,0,0,0,1,0,0,0,0,1,0,1
1875,2014,102418,12.99,2494.0,100.6,7.0,10.1,0,1,0,0,0,1,0,0,0,0,1,0,1
1876,2014,48800,19.1,1197.0,85.8,5.0,4.25,0,0,0,0,1,1,0,0,0,0,1,0,1
1877,2019,10601,11.36,2755.0,171.5,7.0,19.65,0,1,0,0,0,1,0,0,0,0,1,1,0
1878,2017,8200,25.0,1396.0,69.0,5.0,4.4,0,1,0,0,0,1,0,0,0,0,1,0,1
1879,2012,100000,18.5,1197.0,82.85,5.0,3.25,0,0,0,0,1,1,0,0,0,0,1,0,1
1880,2012,78000,17.8,1399.0,68.0,5.0,2.8,0,1,0,0,0,1,0,0,0,0,1,0,1
1881,2015,50000,18.2,1248.0,73.74,8.0,4.3,0,1,0,0,0,1,0,0,0,0,1,0,1
1882,2006,89327,17.8,1399.0,68.0,5.0,1.55,0,1,0,0,0,0,0,0,1,0,1,0,1
1883,2007,98000,10.8,2354.0,152.0,5.0,4.7,0,0,0,0,1,0,0,1,0,0,1,0,1
1884,2017,24700,18.7,1199.0,88.7,5.0,7.07,0,0,0,0,1,1,0,0,0,0,1,0,1
1885,2018,6000,11.0,2987.0,258.0,7.0,79.0,0,1,0,0,0,1,0,0,0,0,1,1,0
1886,2018,9434,18.9,1197.0,81.86,5.0,5.75,0,0,0,0,1,1,0,0,0,0,1,0,1
1887,2012,29000,18.5,1197.0,85.8,5.0,3.25,0,0,0,0,1,1,0,0,0,0,1,0,1
1888,2017,22440,22.0,1498.0,108.495,5.0,8.89,0,1,0,0,0,1,0,0,0,0,1,1,0
1889,2015,73070,17.4,1497.0,117.3,5.0,5.9,0,0,0,0,1,1,0,0,0,0,1,0,1
1890,2016,21771,18.7,1199.0,88.7,5.0,4.95,0,0,0,0,1,1,0,0,0,0,1,0,1
1891,2014,62000,17.8,1248.0,75.0,5.0,3.75,0,1,0,0,0,1,0,0,0,0,1,0,1
1892,2017,37024,17.01,1582.0,126.2,5.0,10.97,0,1,0,0,0,1,0,0,0,0,1,1,0
1893,2014,60336,14.4,2967.0,241.4,5.0,24.94,0,1,0,0,0,0,0,1,0,0,1,1,0
1894,2014,26008,21.1,814.0,55.2,5.0,1.97,0,0,0,0,1,1,0,0,0,0,1,0,1
1895,2010,90000,20.0,1399.0,68.0,5.0,1.4,0,1,0,0,0,0,0,1,0,0,1,0,1
1896,2018,35569,17.0,1198.0,73.75,5.0,7.27,0,0,0,0,1,1,0,0,0,0,1,0,1
1897,2013,40000,21.64,1461.0,84.8,5.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,1
1898,2015,45000,18.7,1199.0,88.7,5.0,4.75,0,0,0,0,1,1,0,0,0,0,1,0,1
1899,2015,42000,17.0,1197.0,80.0,5.0,5.1,0,0,0,0,1,1,0,0,0,0,1,0,1
1900,2012,46913,14.94,2967.0,241.4,5.0,16.11,0,1,0,0,0,1,0,0,0,0,1,1,0
1901,2014,62000,11.18,2696.0,184.0,7.0,10.55,0,1,0,0,0,1,0,0,0,0,1,1,0
1902,2017,15000,12.9,2755.0,174.5,7.0,30.0,0,1,0,0,0,1,0,0,0,0,1,1,0
1903,2002,69000,18.7,1896.0,66.0,5.0,1.6,0,1,0,0,0,1,0,0,0,0,1,0,1
1904,2012,41367,15.8,2148.0,170.0,5.0,18.49,0,1,0,0,0,1,0,0,0,0,1,1,0
1905,2018,15982,20.73,1373.0,91.1,5.0,9.96,0,0,0,0,1,1,0,0,0,0,1,0,1
1906,2013,99595,22.9,1248.0,74.0,5.0,4.75,0,1,0,0,0,0,0,1,0,0,1,0,1
1907,2002,63000,13.1,2446.0,75.0,10.0,3.65,0,1,0,0,0,0,0,0,1,0,1,0,1
1908,2012,49000,16.73,2495.0,218.0,5.0,15.5,0,1,0,0,0,0,0,1,0,0,1,1,0
1909,2013,48272,10.5,2835.0,116.9,6.0,11.82,0,1,0,0,0,1,0,0,0,0,1,0,1
1910,2008,63000,13.4,1794.0,125.0,5.0,2.05,0,0,0,0,1,1,0,0,0,0,1,0,1
1911,2016,77000,26.6,998.0,58.16,5.0,3.3,1,0,0,0,0,1,0,0,0,1,0,0,1
1912,2013,11734,16.8,796.0,34.2,8.0,2.25,0,0,0,0,1,1,0,0,0,0,1,0,1
1913,2014,62012,17.68,1968.0,174.33,5.0,20.12,0,1,0,0,0,1,0,0,0,0,1,1,0
1914,2017,46000,25.0,1197.0,81.86,5.0,4.95,1,0,0,0,0,1,0,0,0,1,0,0,1
1915,2016,45449,27.3,1498.0,98.6,5.0,7.48,0,1,0,0,0,1,0,0,0,0,1,0,1
1916,2004,85000,10.5,1796.0,157.7,5.0,5.5,0,0,0,0,1,0,0,1,0,0,1,1,0
1917,2005,88000,13.0,1493.0,100.0,2.0,1.7,0,0,0,0,1,0,0,1,0,0,1,0,1
1918,2013,45330,16.55,1968.0,147.51,5.0,13.19,0,1,0,0,0,1,0,0,0,0,1,1,0
1919,2012,88000,19.1,1197.0,85.8,5.0,3.85,0,0,0,0,1,1,0,0,0,0,1,0,1
1920,2016,45376,28.4,1248.0,73.75,5.0,5.75,0,1,0,0,0,1,0,0,0,0,1,0,1
1921,2014,81000,15.1,2179.0,140.0,7.0,9.0,0,1,0,0,0,1,0,0,0,0,1,0,1
1922,2012,83381,18.6,1199.0,79.4,5.0,2.21,0,0,0,0,1,1,0,0,0,0,1,0,1
1923,2017,78526,23.0,1498.0,98.96,5.0,8.09,0,1,0,0,0,1,0,0,0,0,1,0,1
1924,2017,27313,14.69,2993.0,258.0,5.0,48.63,0,1,0,0,0,1,0,0,0,0,1,1,0
1925,2015,42747,14.16,1968.0,174.3,5.0,39.47,0,1,0,0,0,0,0,1,0,0,1,1,0
1926,2015,42265,20.68,1995.0,190.0,5.0,22.24,0,1,0,0,0,0,0,1,0,0,1,1,0
1927,2009,21000,19.2,1197.0,80.0,5.0,2.6,0,0,0,0,1,1,0,0,0,0,1,1,0
1928,2016,55100,17.01,1582.0,126.2,5.0,12.0,0,1,0,0,0,1,0,0,0,0,1,1,0
1929,2014,70000,17.11,1968.0,174.33,5.0,18.0,0,1,0,0,0,1,0,0,0,0,1,1,0
1930,2007,55000,10.13,3498.0,364.9,5.0,9.99,0,0,0,0,1,0,0,0,1,0,1,1,0
1931,2012,58235,20.36,1197.0,78.9,5.0,2.45,0,0,0,0,1,1,0,0,0,0,1,0,1
1932,2017,26000,23.0,1498.0,98.96,5.0,8.99,0,1,0,0,0,1,0,0,0,0,1,0,1
1933,2011,35000,20.54,1598.0,103.6,5.0,3.15,0,1,0,0,0,1,0,0,0,0,1,0,1
1934,2017,24000,28.4,1248.0,73.75,5.0,8.2,0,1,0,0,0,1,0,0,0,0,1,0,1
1935,2016,98000,15.4,1997.0,120.0,7.0,11.5,0,1,0,0,0,1,0,0,0,0,1,0,1
1936,2016,44487,22.54,1396.0,88.73,5.0,7.3,0,1,0,0,0,1,0,0,0,0,1,0,1
1937,2008,65000,19.7,796.0,46.3,5.0,1.59,0,0,0,0,1,1,0,0,0,0,1,0,1
1938,2015,34951,20.36,1197.0,78.9,5.0,3.15,0,0,0,0,1,0,0,1,0,0,1,0,1
1939,2015,52373,15.4,2179.0,120.0,7.0,8.5,0,1,0,0,0,0,0,1,0,0,1,0,1
1940,2010,66285,19.5,1199.0,75.0,5.0,3.0,0,1,0,0,0,1,0,0,0,0,1,0,1
1941,2012,66000,15.3,2993.0,258.0,5.0,21.0,0,1,0,0,0,1,0,0,0,0,1,1,0
1942,2016,43000,27.3,1498.0,98.6,5.0,7.75,0,1,0,0,0,1,0,0,0,0,1,0,1
1943,2013,45200,10.0,2148.0,170.0,5.0,23.0,0,1,0,0,0,1,0,0,0,0,1,1,0
1944,2016,41000,16.0,2179.0,140.0,7.0,13.75,0,1,0,0,0,1,0,0,0,0,1,1,0
1945,2017,39430,18.0,1497.0,117.3,5.0,8.29,0,0,0,0,1,1,0,0,0,0,1,1,0
1946,2014,83274,22.9,1248.0,74.0,5.0,5.79,0,1,0,0,0,1,0,0,0,0,1,0,1
1947,2017,32324,14.84,2143.0,170.0,5.0,30.5,0,1,0,0,0,1,0,0,0,0,1,1,0
1948,2011,49999,17.0,1497.0,118.0,5.0,3.8,0,0,0,0,1,1,0,0,0,0,1,0,1
1949,2014,66000,15.3,2956.0,83.8,7.0,4.45,0,1,0,0,0,1,0,0,0,0,1,0,1
1950,2012,54000,18.5,1197.0,82.85,5.0,3.3,0,0,0,0,1,1,0,0,0,0,1,0,1
1951,2009,80000,20.4,1248.0,91.2,5.0,1.75,0,1,0,0,0,0,0,1,0,0,1,0,1
1952,2011,72000,12.9,1799.0,130.0,5.0,5.5,0,0,0,0,1,0,0,1,0,0,1,1,0
1953,2017,44865,19.67,1582.0,126.2,5.0,13.35,0,1,0,0,0,1,0,0,0,0,1,0,1
1954,2017,22000,20.38,1968.0,143.0,5.0,22.5,0,1,0,0,0,0,0,1,0,0,1,1,0
1955,2013,57478,17.0,1591.0,121.3,5.0,5.25,0,0,0,0,1,0,0,1,0,0,1,0,1
1956,2011,75000,21.9,1396.0,90.0,5.0,3.75,0,1,0,0,0,1,0,0,0,0,1,0,1
1957,2015,50624,24.2,1498.0,98.6,7.0,6.32,0,1,0,0,0,1,0,0,0,0,1,0,1
1958,2018,75000,22.32,1582.0,126.32,5.0,7.75,0,1,0,0,0,1,0,0,0,0,1,1,0
1959,2006,87000,15.3,1596.0,101.0,5.0,1.37,0,0,0,0,1,0,0,1,0,0,1,0,1
1960,2010,62000,20.36,1197.0,78.9,5.0,2.1,0,0,0,0,1,1,0,0,0,0,1,0,1
1961,2016,41372,24.3,1248.0,88.5,5.0,9.3,0,1,0,0,0,1,0,0,0,0,1,0,1
1962,2015,70000,12.99,2494.0,100.6,7.0,12.0,0,1,0,0,0,1,0,0,0,0,1,0,1
1963,2017,35000,17.9,2143.0,136.0,5.0,23.5,0,1,0,0,0,1,0,0,0,0,1,1,0
1964,2006,71993,19.7,796.0,46.3,5.0,1.8,0,0,0,0,1,1,0,0,0,0,1,0,1
1965,2013,62000,14.84,2143.0,170.0,5.0,12.5,0,1,0,0,0,0,0,1,0,0,1,1,0
1966,2015,51000,22.9,1248.0,74.0,5.0,4.74,0,1,0,0,0,1,0,0,0,0,1,0,1
1967,2016,26038,18.9,1197.0,82.0,5.0,5.43,0,0,0,0,1,1,0,0,0,0,1,0,1
1968,2018,37713,12.55,2982.0,168.5,7.0,31.62,0,1,0,0,0,0,0,1,0,0,1,1,0
1969,2011,78088,12.4,1998.0,132.0,8.0,6.3,0,0,0,0,1,1,0,0,0,0,1,0,1
1970,2017,30453,22.77,1498.0,98.59,5.0,8.45,0,1,0,0,0,1,0,0,0,0,1,0,1
1971,2016,54000,18.16,1196.0,86.8,5.0,5.0,0,0,0,0,1,1,0,0,0,0,1,0,1
1972,2011,190000,11.5,2982.0,171.0,7.0,13.0,0,1,0,0,0,1,0,0,0,0,1,0,1
1973,2012,65097,19.1,1197.0,85.8,5.0,4.7,0,0,0,0,1,1,0,0,0,0,1,0,1
1974,2018,28060,12.05,2979.0,320.0,5.0,93.67,0,0,0,0,1,1,0,0,0,0,1,1,0
1975,2012,282000,13.14,1798.0,160.0,5.0,3.3,0,0,0,0,1,1,0,0,0,0,1,0,1
1976,2009,111000,18.9,1061.0,67.0,5.0,1.51,0,0,0,0,1,0,0,1,0,0,1,0,1
1977,2013,63295,19.01,1461.0,108.45,5.0,6.09,0,1,0,0,0,1,0,0,0,0,1,0,1
1978,2015,35770,20.73,1373.0,91.1,5.0,5.95,0,0,0,0,1,1,0,0,0,0,1,0,1
1979,2012,125928,22.7,1582.0,126.24,5.0,9.0,0,1,0,0,0,1,0,0,0,0,1,0,1
1980,2015,45000,21.66,1498.0,103.52,5.0,4.25,0,1,0,0,0,1,0,0,0,0,1,1,0
1981,2013,21000,14.84,2143.0,170.0,5.0,23.5,0,1,0,0,0,1,0,0,0,0,1,1,0
1982,2011,54774,11.7,2354.0,177.6,5.0,6.35,0,0,0,0,1,1,0,0,0,0,1,1,0
1983,2014,41123,23.1,998.0,67.04,5.0,3.4,0,0,0,0,1,1,0,0,0,0,1,0,1
1984,2017,17465,12.05,2979.0,320.0,5.0,93.0,0,0,0,0,1,1,0,0,0,0,1,1,0
1985,2014,48000,22.69,1995.0,190.0,5.0,21.6,0,1,0,0,0,1,0,0,0,0,1,1,0
1986,2011,173000,20.54,1598.0,103.6,5.0,4.0,0,1,0,0,0,1,0,0,0,0,1,0,1
1987,2018,12000,23.4,1248.0,74.0,5.0,5.5,0,1,0,0,0,1,0,0,0,0,1,0,1
1988,2012,34000,12.39,2179.0,147.51,5.0,19.25,0,1,0,0,0,1,0,0,0,0,1,1,0
1989,2012,71360,21.9,1396.0,90.0,5.0,3.95,0,1,0,0,0,1,0,0,0,0,1,0,1
1990,2012,74000,28.4,1248.0,73.75,5.0,4.25,0,1,0,0,0,0,0,1,0,0,1,0,1
1991,2018,28937,17.1,1956.0,170.0,5.0,17.02,0,1,0,0,0,1,0,0,0,0,1,0,1
1992,2012,82085,20.77,1248.0,88.76,7.0,6.5,0,1,0,0,0,1,0,0,0,0,1,0,1
1993,2011,68465,15.6,1196.0,70.0,5.0,2.95,0,0,0,0,1,1,0,0,0,0,1,0,1
1994,2013,63854,21.43,1364.0,86.79,5.0,7.12,0,1,0,0,0,1,0,0,0,0,1,0,1
1995,2018,3000,24.3,1248.0,88.5,5.0,11.25,0,1,0,0,0,1,0,0,0,0,1,1,0
1996,2009,65055,17.0,1497.0,118.0,5.0,2.75,0,0,0,0,1,1,0,0,0,0,1,0,1
1997,2015,120000,15.4,2179.0,120.0,7.0,12.0,0,1,0,0,0,1,0,0,0,0,1,0,1
1998,2014,64241,20.14,1197.0,81.86,5.0,3.67,0,0,0,0,1,1,0,0,0,0,1,0,1
2000,2008,2200,15.7,1390.0,75.0,5.0,2.3,0,0,0,0,1,1,0,0,0,0,1,0,1
2001,2008,88123,18.7,1896.0,66.0,5.0,2.2,0,1,0,0,0,1,0,0,0,0,1,0,1
2002,2014,79000,12.0,2987.0,224.0,7.0,41.0,0,1,0,0,0,1,0,0,0,0,1,1,0
2003,2016,28143,20.68,1995.0,190.0,5.0,28.5,0,1,0,0,0,1,0,0,0,0,1,1,0
2004,2015,23001,15.04,1598.0,103.2,5.0,5.49,0,0,0,0,1,1,0,0,0,0,1,0,1
2005,2013,82002,16.55,1968.0,147.51,5.0,17.5,0,1,0,0,0,0,0,1,0,0,1,1,0
2006,2009,75000,13.8,1399.0,68.0,5.0,1.99,0,1,0,0,0,1,0,0,0,0,1,0,1
2007,2016,37451,22.32,1582.0,126.3,5.0,6.64,0,1,0,0,0,1,0,0,0,0,1,0,1
2008,2017,67000,13.68,2393.0,147.8,7.0,16.5,0,1,0,0,0,1,0,0,0,0,1,0,1
2009,2016,25000,18.9,1197.0,82.0,5.0,5.0,0,0,0,0,1,1,0,0,0,0,1,0,1
2010,2017,12000,17.0,1198.0,73.75,5.0,5.4,0,0,0,0,1,1,0,0,0,0,1,0,1
2011,2017,25000,25.17,799.0,53.3,5.0,2.99,0,0,0,0,1,1,0,0,0,0,1,0,1
2012,2011,95936,17.0,1497.0,118.0,5.0,4.1,0,0,0,0,1,1,0,0,0,0,1,0,1
2013,2018,5354,18.9,1197.0,81.86,5.0,6.76,0,0,0,0,1,1,0,0,0,0,1,1,0
2014,2016,42000,18.78,999.0,75.0,5.0,5.5,0,0,0,0,1,0,0,1,0,0,1,0,1
2015,2014,44282,25.2,1248.0,74.0,5.0,5.99,0,1,0,0,0,1,0,0,0,0,1,0,1
2016,2012,70000,21.64,1461.0,84.8,5.0,2.59,0,1,0,0,0,1,0,0,0,0,1,0,1
2017,2013,31400,16.36,2179.0,187.7,5.0,26.75,0,1,0,0,0,1,0,0,0,0,1,1,0
2018,2016,50000,28.09,1248.0,88.5,5.0,8.5,0,1,0,0,0,1,0,0,0,0,1,0,1
2019,2011,53000,12.8,1968.0,167.6,5.0,23.0,0,1,0,0,0,1,0,0,0,0,1,1,0
2020,2014,21727,15.6,1196.0,70.02,5.0,3.35,0,0,0,0,1,1,0,0,0,0,1,0,1
2021,2012,43000,11.72,2199.0,194.3,7.0,10.75,0,1,0,0,0,0,0,1,0,0,1,1,0
2022,2013,75000,12.05,2179.0,120.0,8.0,6.29,0,1,0,0,0,1,0,0,0,0,1,0,1
2023,2014,73557,19.6,1461.0,108.45,5.0,7.75,0,1,0,0,0,1,0,0,0,0,1,0,1
2024,2012,44555,15.2,1968.0,140.8,5.0,13.5,0,1,0,0,0,1,0,0,0,0,1,1,0
2025,2013,54885,15.1,1196.0,73.0,7.0,3.75,0,0,0,0,1,1,0,0,0,0,1,0,1
2026,2011,76000,14.0,2498.0,112.0,7.0,3.75,0,1,0,0,0,0,0,1,0,0,1,0,1
2027,2006,101000,18.9,998.0,67.1,5.0,1.5,0,0,0,0,1,0,0,1,0,0,1,0,1
2028,2005,66000,14.0,1061.0,64.0,5.0,1.45,0,0,0,0,1,1,0,0,0,0,1,0,1
2029,2013,84360,15.5,1586.0,103.3,5.0,4.12,0,0,0,0,1,1,0,0,0,0,1,0,1
2030,2016,25121,13.68,2393.0,147.8,7.0,17.11,0,1,0,0,0,1,0,0,0,0,1,0,1
2031,2015,100000,12.99,2494.0,100.6,7.0,10.25,0,1,0,0,0,0,0,1,0,0,1,0,1
2032,2011,66035,22.07,1199.0,73.9,5.0,2.49,0,1,0,0,0,1,0,0,0,0,1,0,1
2033,2015,190000,16.78,1496.0,88.73,5.0,3.85,0,0,0,0,1,0,0,1,0,0,1,0,1
2034,2014,85670,22.7,1498.0,89.84,5.0,6.25,0,1,0,0,0,1,0,0,0,0,1,0,1
2035,2015,35000,24.0,1120.0,70.0,5.0,4.88,0,1,0,0,0,1,0,0,0,0,1,0,1
2036,2016,8000,18.0,1497.0,117.3,5.0,9.45,0,0,0,0,1,1,0,0,0,0,1,1,0
2037,2007,162000,12.8,2494.0,102.0,8.0,4.8,0,1,0,0,0,0,0,1,0,0,1,0,1
2038,2012,60000,21.1,814.0,55.2,5.0,1.99,0,0,0,0,1,1,0,0,0,0,1,0,1
2039,2010,70600,20.36,1197.0,78.9,5.0,2.8,0,0,0,0,1,1,0,0,0,0,1,0,1
2040,2011,25000,12.3,1796.0,185.0,5.0,22.0,0,0,0,0,1,0,0,1,0,0,1,1,0
2041,2012,75000,15.96,2523.0,62.1,7.0,4.3,0,1,0,0,0,1,0,0,0,0,1,0,1
2042,2014,85071,20.0,1968.0,138.1,5.0,9.75,0,1,0,0,0,1,0,0,0,0,1,1,0
2043,2015,40000,20.4,1197.0,81.8,5.0,5.9,0,0,0,0,1,1,0,0,0,0,1,0,1
2044,2013,67000,16.55,1968.0,147.51,5.0,14.5,0,1,0,0,0,1,0,0,0,0,1,1,0
2045,2009,55000,17.8,1399.0,68.0,5.0,2.4,0,1,0,0,0,0,0,1,0,0,1,0,1
2046,2008,62000,15.0,1586.0,104.68,5.0,2.11,0,0,0,0,1,0,0,1,0,0,1,0,1
2047,2017,22526,18.9,1197.0,82.0,5.0,7.6,0,0,0,0,1,1,0,0,0,0,1,1,0
2048,2012,57788,17.16,1197.0,85.8,5.0,3.6,0,0,0,0,1,1,0,0,0,0,1,1,0
2049,2013,72000,10.5,2179.0,120.0,8.0,6.0,0,1,0,0,0,1,0,0,0,0,1,0,1
2050,2014,83128,15.4,2179.0,120.0,7.0,7.45,0,1,0,0,0,1,0,0,0,0,1,0,1
2051,2011,75000,19.7,796.0,46.3,5.0,2.1,0,0,0,0,1,1,0,0,0,0,1,0,1
2052,2013,58000,19.01,1461.0,108.45,5.0,5.2,0,1,0,0,0,0,0,1,0,0,1,0,1
2054,2017,1000,20.89,1197.0,81.8,5.0,6.36,0,0,0,0,1,1,0,0,0,0,1,0,1
2055,2015,59751,12.99,2494.0,100.6,7.0,11.62,0,1,0,0,0,1,0,0,0,0,1,0,1
2056,2015,29966,16.77,2993.0,261.49,5.0,43.6,0,1,0,0,0,0,0,1,0,0,1,1,0
2057,2009,65000,13.6,1991.0,142.0,5.0,4.9,0,1,0,0,0,0,0,1,0,0,1,0,1
2058,2015,75863,19.01,1461.0,108.45,5.0,6.7,0,1,0,0,0,1,0,0,0,0,1,0,1
2059,2013,54000,33.54,998.0,67.04,5.0,3.05,1,0,0,0,0,1,0,0,0,1,0,0,1
2060,2014,24000,17.11,1968.0,174.33,5.0,25.0,0,1,0,0,0,1,0,0,0,0,1,1,0
